CustomerKey|GeographyKey|FirstName|MiddleName|LastName|BirthDate|MaritalStatus|Suffix|Title|EmailAddress|YearlyIncome|Education|Occupation|AddressLine1|AddressLine2|Phone|DateFirstPurchase|CustomerType|CompanyName
18282|562|Charles|T|Anderson|1950-02-26|S||Mr.|charles13@adventure-works.com|40000.0|Partial College|Professional|8446 San Gabriel||178-555-0112|2002-10-27|Person|
18283|550|Taylor|E|Jackson|1949-09-13|M||Mrs.|taylor59@adventure-works.com|30000.0|High School|Professional|4845 Park Lane Circle||559-555-0129|2004-07-02|Person|
18284|470|Jeff||Smith|1949-07-10|M||Mr.|jeff4@adventure-works.com|30000.0|High School|Professional|6992 Tara St.||515-555-0100|2003-12-03|Person|
18285|577|Riley||Hughes|1949-12-04|S||Mrs.|riley9@adventure-works.com|30000.0|High School|Professional|240 Crown Court||842-555-0173|2004-06-13|Person|
18286|430|Thomas||Adams|1949-01-14|S||Mr.|thomas51@adventure-works.com|40000.0|High School|Professional|3862 Citrus Avenue||475-555-0159|2002-02-10|Person|
18287|613|Rodney|D|Alvarez|1964-05-20|S||Mr.|rodney0@adventure-works.com|60000.0|Bachelors|Professional|5068 N Francisco Way||1 (11) 500 555-0196|2003-09-25|Person|
18288|613|Suzanne||Lin|1964-02-25|M||Mrs.|suzanne9@adventure-works.com|60000.0|Bachelors|Professional|8221 Anchor Ave.||1 (11) 500 555-0135|2003-08-04|Person|
18289|473|Glenn||Lin|1964-10-18|M||Mr.|glenn8@adventure-works.com|60000.0|Bachelors|Professional|3494 Radar Blvd||1 (11) 500 555-0111|2004-07-28|Person|
18290|596|Devon||Raje|1964-08-27|S||Mr.|devon11@adventure-works.com|70000.0|Bachelors|Professional|644 North Ranchford||1 (11) 500 555-0182|2003-10-05|Person|
18291|634|Troy|M|Garcia|1963-10-15|S||Mr.|troy16@adventure-works.com|60000.0|Bachelors|Professional|9772 Mountain View Drive||1 (11) 500 555-0173|2003-08-16|Person|
18292|492|Nancy|C|Subram|1963-10-23|M||Mrs.|nancy16@adventure-works.com|60000.0|Bachelors|Professional|2320 Wee Donegal||1 (11) 500 555-0183|2004-04-01|Person|
18293|632|Diana|L|Dominguez|1967-01-07|S||Mrs.|diana12@adventure-works.com|90000.0|Bachelors|Professional|3931 Scott Street||1 (11) 500 555-0117|2003-10-09|Person|
18294|637|Nuan||Wu|1967-06-02|S||Mr.|nuan1@adventure-works.com|90000.0|Bachelors|Professional|7717 Amador Valley Blvd.||1 (11) 500 555-0113|2003-10-16|Person|
18295|561|Allison|J|Cooper|1961-06-17|S||Mrs.|allison17@adventure-works.com|60000.0|Partial College|Skilled Manual|6121 Monetary Way||1 (11) 500 555-0132|2004-04-30|Person|
18296|554|Glenn|A|Li|1966-02-25|S||Mr.|glenn4@adventure-works.com|110000.0|Graduate Degree|Management|3574 East Lake Court||1 (11) 500 555-0144|2003-10-31|Person|
18297|558|Nichole|A|Luo|1966-11-20|S||Mrs.|nichole5@adventure-works.com|110000.0|Graduate Degree|Management|2427 Arnold Dr||1 (11) 500 555-0110|2004-05-08|Person|
18298|706|Nina||Pal|1960-10-22|S||Mrs.|nina12@adventure-works.com|60000.0|Partial College|Skilled Manual|3902 Clay Rd.||1 (11) 500 555-0111|2004-04-11|Person|
18299|655|Diana|J|Moreno|1960-07-01|S||Mrs.|diana5@adventure-works.com|60000.0|Partial College|Skilled Manual|1889 Carmel Dr||1 (11) 500 555-0140|2004-04-26|Person|
18300|549|Bethany||Kumar|1960-10-18|M||Mrs.|bethany11@adventure-works.com|60000.0|Partial College|Skilled Manual|4716 Mayhew Way||1 (11) 500 555-0141|2004-05-09|Person|
18301|596|Joe||Madan|1965-10-27|S||Mr.|joe10@adventure-works.com|70000.0|Bachelors|Professional|4665 Military Way E.||1 (11) 500 555-0157|2003-11-28|Person|
18302|512|Alvin|R|Nath|1965-11-07|M||Mr.|alvin39@adventure-works.com|80000.0|Bachelors|Professional|6231 Sequoia Woods Pl.||1 (11) 500 555-0124|2003-10-27|Person|
18303|632|Carolyn|S|Fernandez|1964-01-19|S||Mrs.|carolyn15@adventure-works.com|70000.0|Bachelors|Professional|5639 Lee Lane||1 (11) 500 555-0134|2003-11-07|Person|
18304|692|Arturo|P|Pal|1964-07-22|S||Mr.|arturo37@adventure-works.com|70000.0|Bachelors|Professional|9705 Via Del Sol||1 (11) 500 555-0172|2003-11-24|Person|
18305|568|Willie||Wang|1959-09-02|M||Mr.|willie2@adventure-works.com|100000.0|Bachelors|Professional|5376 Catanzaro Way||1 (11) 500 555-0170|2003-10-04|Person|
18306|509|Beth|M|Alvarez|1959-05-13|S||Mrs.|beth7@adventure-works.com|100000.0|Bachelors|Professional|3407 Pine Dr.||1 (11) 500 555-0153|2004-07-01|Person|
18307|471|Rafael||Anand|1963-08-16|S||Mr.|rafael46@adventure-works.com|70000.0|Bachelors|Professional|3287 Corte Poquito||1 (11) 500 555-0178|2003-11-17|Person|
18308|478|Ross|R|Malhotra|1963-03-05|S||Mr.|ross4@adventure-works.com|70000.0|Bachelors|Professional|9862 Ahneita Dr.||1 (11) 500 555-0152|2003-08-02|Person|
18309|493|Phillip||Vance|1963-07-13|S||Mr.|phillip4@adventure-works.com|70000.0|Bachelors|Professional|7378 Fairfield Avenue||1 (11) 500 555-0144|2003-11-08|Person|
18310|531|Rodney|L|Navarro|1963-04-01|S||Mr.|rodney6@adventure-works.com|70000.0|Bachelors|Professional|5515 West Boyd Rd||1 (11) 500 555-0172|2003-11-22|Person|
18311|425|Armando||Gutierrez|1963-10-23|S||Mr.|armando11@adventure-works.com|70000.0|Bachelors|Professional|8364 Encinal Place||1 (11) 500 555-0183|2003-11-18|Person|
18312|487|Marie||Carlson|1962-05-10|S||Mrs.|marie42@adventure-works.com|60000.0|Partial College|Skilled Manual|3740 Azalea Avenue||1 (11) 500 555-0156|2004-05-26|Person|
18313|534|Colleen|E|She|1962-04-18|S||Mrs.|colleen24@adventure-works.com|70000.0|Partial College|Skilled Manual|2556 San Remo Ct||1 (11) 500 555-0169|2003-11-16|Person|
18314|613|Jésus||Sanz|1961-10-08|M||Mr.|jésus19@adventure-works.com|60000.0|Partial College|Skilled Manual|4459 Kingswood Circle||1 (11) 500 555-0111|2004-05-10|Person|
18315|637|Meredith||Malhotra|1961-11-06|M||Mrs.|meredith3@adventure-works.com|60000.0|Partial College|Skilled Manual|7539 Shepberry Court||1 (11) 500 555-0179|2004-05-23|Person|
18316|648|Jill||Gomez|1958-10-11|M||Mrs.|jill8@adventure-works.com|90000.0|Bachelors|Professional|6594 Glen Wood Drive||1 (11) 500 555-0116|2003-11-11|Person|
18317|509|Max|C|Romero|1958-11-22|S||Mr.|max9@adventure-works.com|90000.0|Bachelors|Professional|19, rue Surcouf||1 (11) 500 555-0168|2003-11-14|Person|
18318|596|James|S|Hill|1958-07-03|S||Mr.|james64@adventure-works.com|90000.0|Bachelors|Professional|19 Winding Lane||1 (11) 500 555-0116|2003-11-26|Person|
18319|679|Edgar|B|Perez|1958-11-18|M||Mr.|edgar22@adventure-works.com|100000.0|Bachelors|Management|6586 El Rancho Drive||1 (11) 500 555-0119|2003-11-10|Person|
18320|679|Alvin|C|Pal|1957-07-14|S||Mr.|alvin34@adventure-works.com|70000.0|Partial College|Skilled Manual|5323 Stanford St||1 (11) 500 555-0127|2003-11-03|Person|
18321|655|Wesley||Huang|1960-02-14|M||Mr.|wesley6@adventure-works.com|70000.0|Partial College|Skilled Manual|1760 Lisa Lee Lane||1 (11) 500 555-0120|2004-03-01|Person|
18322|680|Roger||Zheng|1960-09-02|S||Mr.|roger23@adventure-works.com|70000.0|Partial College|Skilled Manual|8315 Rolando Avenue||1 (11) 500 555-0163|2003-11-26|Person|
18323|660|Gavin|K|Alexander|1976-05-24|S||Mr.|gavin17@adventure-works.com|30000.0|High School|Skilled Manual|396 Deer Ridge Way||146-555-0174|2004-06-21|Person|
18324|675|Andrea||Cooper|1976-03-15|S||Mrs.|andrea17@adventure-works.com|40000.0|High School|Skilled Manual|134 Peachwillow Street||586-555-0120|2004-02-14|Person|
18325|577|Kayla||Williams|1976-04-25|M||Mrs.|kayla2@adventure-works.com|40000.0|High School|Skilled Manual|3748 Bellwood Dr.||174-555-0183|2003-10-05|Person|
18326|442|Cameron|E|Thomas|1976-08-18|M||Mr.|cameron29@adventure-works.com|40000.0|High School|Skilled Manual|831 Valley Crest Dr.||947-555-0132|2004-02-19|Person|
18327|470|Victoria|C|Diaz|1980-02-17|S||Mrs.|victoria68@adventure-works.com|30000.0|High School|Skilled Manual|4222 San Jose Dr.||855-555-0159|2002-02-10|Person|
18328|442|Allen||Chandra|1980-08-12|M||Mr.|allen2@adventure-works.com|30000.0|High School|Skilled Manual|1475 Doyle||467-555-0129|2004-01-10|Person|
18329|633|Jason||Alexander|1979-10-13|M||Mr.|jason16@adventure-works.com|30000.0|High School|Skilled Manual|2794 N. Civic Drive||551-555-0182|2004-02-17|Person|
18330|536|Lucas||Campbell|1979-02-18|S||Mr.|lucas8@adventure-works.com|30000.0|High School|Skilled Manual|2382 Arbor Drive||780-555-0119|2004-05-18|Person|
18331|703|Alexa|W|Ward|1980-07-12|M||Mrs.|alexa10@adventure-works.com|40000.0|High School|Skilled Manual|2228 Vista Avenue||118-555-0167|2004-03-12|Person|
18332|648|Melvin||Yuan|1937-03-15|M||Mr.|melvin7@adventure-works.com|30000.0|Partial College|Clerical|4135 Kaywood Drive||1 (11) 500 555-0142|2004-02-20|Person|
18333|518|Shawna|L|Goel|1937-08-11|S||Mrs.|shawna18@adventure-works.com|30000.0|Partial College|Clerical|8001 Pinetree Court||1 (11) 500 555-0190|2003-09-17|Person|
18334|561|Abby||Martinez|1937-09-10|S||Mrs.|abby15@adventure-works.com|40000.0|Bachelors|Management|1023 Hawkins Street||1 (11) 500 555-0150|2003-09-09|Person|
18335|566|Paige|A|Howard|1979-05-12|S||Mrs.|paige35@adventure-works.com|30000.0|Partial High School|Clerical|6068 Campbell Ave||318-555-0161|2002-02-14|Person|
18336|693|Justin||Bryant|1978-03-10|S||Mr.|justin15@adventure-works.com|30000.0|Partial High School|Clerical|151 Book Ct||444-555-0144|2002-02-15|Person|
18337|695|Nathaniel|S|Bailey|1978-07-17|S||Mr.|nathaniel17@adventure-works.com|40000.0|High School|Skilled Manual|296 Peachwillow St.||880-555-0145|2002-10-24|Person|
18338|478|Hector|A|Gomez|1938-02-18|S||Mr.|hector21@adventure-works.com|30000.0|Partial College|Clerical|3788 Linden Lane||1 (11) 500 555-0116|2003-11-16|Person|
18339|512|Bridget||Shan|1938-08-21|M||Mrs.|bridget12@adventure-works.com|40000.0|Bachelors|Management|7929 Blocking Ct.||1 (11) 500 555-0160|2004-01-25|Person|
18340|499|Brandon||Li|1979-10-12|S||Mr.|brandon23@adventure-works.com|30000.0|Partial High School|Clerical|6365 Sun View Way||286-555-0116|2004-06-25|Person|
18341|499|Rachel|J|Cox|1979-10-05|S||Mrs.|rachel39@adventure-works.com|30000.0|Partial High School|Clerical|9576 Pepperidge Place||610-555-0146|2002-02-26|Person|
18342|665|Lucas|J|Stewart|1979-07-02|S||Mr.|lucas92@adventure-works.com|30000.0|Partial High School|Clerical|3272 Ryan Court||432-555-0130|2004-03-10|Person|
18343|487|Cassie|M|Anand|1940-08-20|M||Mrs.|cassie20@adventure-works.com|30000.0|Partial College|Clerical|2474 Banbury Ct||1 (11) 500 555-0123|2004-02-12|Person|
18344|568|Glenn|R|Wu|1940-04-14|M||Mr.|glenn7@adventure-works.com|40000.0|Bachelors|Management|5934 Warmcastle Ct.||1 (11) 500 555-0127|2004-06-21|Person|
18345|646|Gilbert||Ye|1942-11-10|S||Mr.|gilbert7@adventure-works.com|40000.0|Bachelors|Management|2775 Delta View Ln.|#9|1 (11) 500 555-0115|2004-06-28|Person|
18346|518|Randall|T|Diaz|1942-02-26|S||Mr.|randall4@adventure-works.com|40000.0|Bachelors|Management|8446 San Gabriel||1 (11) 500 555-0156|2004-06-29|Person|
18347|699|Briana|L|Ortega|1942-07-12|S||Mrs.|briana18@adventure-works.com|50000.0|Graduate Degree|Management|7995 Edwards Ave.||1 (11) 500 555-0116|2004-06-01|Person|
18348|690|Jonathan||Edwards|1965-08-15|M||Mr.|jonathan31@adventure-works.com|40000.0|Bachelors|Professional|7932 Hope Drive||703-555-0127|2003-08-30|Person|
18349|693|Miguel||Bryant|1965-07-15|M||Mr.|miguel64@adventure-works.com|50000.0|Bachelors|Skilled Manual|261 Oak Park Blvd.||716-555-0159|2004-02-24|Person|
18350|686|Gabrielle||Bryant|1965-10-04|S||Mrs.|gabrielle40@adventure-works.com|50000.0|Bachelors|Skilled Manual|25 La Jolla||202-555-0116|2004-01-26|Person|
18351|570|Julia||Thompson|1965-11-09|S||Mrs.|julia37@adventure-works.com|50000.0|Bachelors|Skilled Manual|1774 Tice Valley Blvd.||120-555-0111|2002-02-15|Person|
18352|467|Jason|A|Hall|1965-06-26|S||Mr.|jason49@adventure-works.com|50000.0|Bachelors|Skilled Manual|8618 Rose Street||158-555-0156|2004-04-13|Person|
18353|430|Lydia|C|Gonzalez|1965-08-11|S||Mrs.|lydia17@adventure-works.com|50000.0|Bachelors|Skilled Manual|6984 Wardlow Lane|# 116|959-555-0196|2002-02-08|Person|
18354|597|Orlando||Gomez|1965-08-17|M||Mr.|orlando2@adventure-works.com|50000.0|Bachelors|Skilled Manual|414 Joseph Ave||828-555-0125|2004-03-04|Person|
18355|508|Isaiah|B|Edwards|1965-09-11|S||Mr.|isaiah23@adventure-works.com|60000.0|Graduate Degree|Professional|3694 Sun View Court||727-555-0161|2002-02-23|Person|
18356|586|Virginia||Fernandez|1968-11-03|M||Mrs.|virginia18@adventure-works.com|40000.0|Graduate Degree|Clerical|Krönerweg 9679|Einkaufsabteilung|1 (11) 500 555-0116|2003-07-04|Person|
18357|483|Casey|S|Diaz|1968-08-02|M||Mr.|casey26@adventure-works.com|40000.0|Graduate Degree|Clerical|Postfach 99 92 92||1 (11) 500 555-0111|2003-07-08|Person|
18358|481|Richard|M|Brown|1968-05-08|S||Mr.|richard44@adventure-works.com|40000.0|Graduate Degree|Clerical|7867 F Mt Hood Circle||1 (11) 500 555-0182|2004-04-05|Person|
18359|506|Priscilla||Chande|1968-08-01|M||Mrs.|priscilla13@adventure-works.com|40000.0|Graduate Degree|Clerical|3639 Blackridge Drive||1 (11) 500 555-0179|2004-05-03|Person|
18360|506|Harold|C|Fernandez|1968-11-20|M||Mr.|harold13@adventure-works.com|40000.0|Graduate Degree|Clerical|1105 N. 48th St||1 (11) 500 555-0125|2004-05-16|Person|
18361|666|Bryant|R|Rodriguez|1968-09-09|S||Mr.|bryant18@adventure-works.com|40000.0|Bachelors|Professional|7008 Mines Road||1 (11) 500 555-0151|2004-05-05|Person|
18362|435|Sheena||Nara|1967-06-03|S||Mrs.|sheena15@adventure-works.com|20000.0|Partial College|Manual|33, rue Georges-Clémenceau||1 (11) 500 555-0114|2003-01-08|Person|
18363|474|Emmanuel|E|Chandra|1967-09-26|S||Mr.|emmanuel2@adventure-works.com|20000.0|Partial College|Manual|Kalkweg 4435||1 (11) 500 555-0143|2004-05-14|Person|
18364|662|Cristina|R|Jai|1967-12-25|S||Mrs.|cristina11@adventure-works.com|20000.0|Partial College|Manual|Postfach 22 99 99||1 (11) 500 555-0191|2004-05-07|Person|
18365|591|Lee||Rubio|1966-03-24|M||Mr.|lee19@adventure-works.com|10000.0|Partial High School|Manual|32, rue des Grands Champs||1 (11) 500 555-0129|2003-01-24|Person|
18366|542|Cheryl|M|Carlson|1966-01-07|S||Mrs.|cheryl21@adventure-works.com|20000.0|High School|Manual|Helsenbergbogen 6||1 (11) 500 555-0161|2004-05-04|Person|
18367|481|Dominic||Patel|1967-07-11|S||Mr.|dominic4@adventure-works.com|40000.0|Bachelors|Professional|7334 Sterling Hill||1 (11) 500 555-0163|2004-05-23|Person|
18368|676|Randy|G|Ye|1967-03-13|S||Mr.|randy11@adventure-works.com|40000.0|Bachelors|Professional|5417 N Jackson Way||1 (11) 500 555-0166|2004-05-24|Person|
18369|565|Jermaine|A|Kapoor|1967-06-12|S||Mr.|jermaine0@adventure-works.com|40000.0|Bachelors|Professional|8947 Rio Grande Drive||1 (11) 500 555-0117|2004-05-09|Person|
18370|576|Arturo||He|1967-09-24|S||Mr.|arturo20@adventure-works.com|40000.0|Bachelors|Professional|6353 Dan Ysidro Court||1 (11) 500 555-0133|2004-06-15|Person|
18371|437|Mason|M|Kelly|1927-10-18|S||Mr.|mason4@adventure-works.com|30000.0|Bachelors|Clerical|Zeiter Weg 9563||1 (11) 500 555-0173|2004-04-03|Person|
18372|674|Matthew||Walker|1966-12-14|M||Mr.|matthew27@adventure-works.com|20000.0|High School|Manual|Auf der Krone 75||1 (11) 500 555-0178|2004-05-03|Person|
18373|557|Daisy||Sanz|1966-10-02|M||Mrs.|daisy15@adventure-works.com|30000.0|Bachelors|Skilled Manual|44, quai de Grenelle||1 (11) 500 555-0166|2003-12-24|Person|
18374|654|Bobby|J|Subram|1966-07-25|M||Mr.|bobby9@adventure-works.com|30000.0|Bachelors|Skilled Manual|4051 Sun View Terrace||1 (11) 500 555-0118|2003-11-11|Person|
18375|590|Shane|R|Sai|1965-05-21|M||Mr.|shane9@adventure-works.com|20000.0|High School|Manual|Lieblingsweg 333||1 (11) 500 555-0138|2004-06-04|Person|
18376|483|Sergio|A|Malhotra|1965-09-06|M||Mr.|sergio5@adventure-works.com|20000.0|High School|Manual|Erlenweg 9294||1 (11) 500 555-0148|2004-06-27|Person|
18377|525|Matthew|D|Robinson|1965-09-09|S||Mr.|matthew23@adventure-works.com|20000.0|High School|Manual|4523 Via Cortez||1 (11) 500 555-0117|2004-02-02|Person|
18378|542|Rebekah||Carlson|1965-08-27|M||Mrs.|rebekah38@adventure-works.com|30000.0|Bachelors|Skilled Manual|1869 Pine Hallow Rd.||1 (11) 500 555-0154|2004-01-15|Person|
18379|672|Dominic||Vance|1965-02-13|M||Mr.|dominic5@adventure-works.com|30000.0|Bachelors|Skilled Manual|432, avenue de l´ Union Centrale||1 (11) 500 555-0123|2004-05-14|Person|
18380|544|Craig|R|Gill|1965-05-13|M||Mr.|craig13@adventure-works.com|30000.0|Bachelors|Skilled Manual|75, avenue de la Gare||1 (11) 500 555-0135|2003-10-27|Person|
18381|530|Teresa||Blanco|1964-10-15|M||Mrs.|teresa16@adventure-works.com|20000.0|High School|Manual|70, place de la République||1 (11) 500 555-0114|2003-01-26|Person|
18382|513|Melvin|M|Shen|1964-05-09|M||Mr.|melvin2@adventure-works.com|20000.0|High School|Manual|Lindenalle 800||1 (11) 500 555-0174|2004-06-25|Person|
18383|572|Karla|C|Deng|1964-09-13|M||Mrs.|karla1@adventure-works.com|20000.0|High School|Manual|6469 Apple Drive||1 (11) 500 555-0149|2003-12-01|Person|
18384|585|Kaitlin||Vance|1963-06-16|S||Mrs.|kaitlin4@adventure-works.com|10000.0|Partial High School|Manual|8435 Kenmore|B105|1 (11) 500 555-0113|2004-03-04|Person|
18385|576|Latasha||Sanz|1963-06-02|M||Mrs.|latasha20@adventure-works.com|10000.0|Partial High School|Manual|1233 Vista Bonita||1 (11) 500 555-0192|2003-12-16|Person|
18386|586|Don|A|Lal|1963-03-05|S||Mr.|don8@adventure-works.com|20000.0|High School|Manual|Werftstr 566||1 (11) 500 555-0172|2001-07-22|Person|
18387|576|Franklin|S|Wang|1932-05-10|S||Mr.|franklin1@adventure-works.com|20000.0|Partial College|Manual|1946 Bayside Way||1 (11) 500 555-0168|2003-09-15|Person|
18388|529|Jenny|W|Cai|1933-12-03|S||Mrs.|jenny23@adventure-works.com|10000.0|High School|Manual|5, rue de Courtaboeuf||1 (11) 500 555-0145|2003-12-14|Person|
18389|529|Calvin|L|Kumar|1966-04-23|M||Mr.|calvin8@adventure-works.com|40000.0|Bachelors|Professional|14, place Beaubernard||1 (11) 500 555-0133|2003-01-20|Person|
18390|529|Thomas|P|Phillips|1966-02-18|M||Mr.|thomas43@adventure-works.com|40000.0|Bachelors|Professional|387, chaussée de Tournai||1 (11) 500 555-0110|2003-01-31|Person|
18391|529|Summer|S|Rodriguez|1966-05-14|S||Mrs.|summer17@adventure-works.com|40000.0|Bachelors|Professional|159, avenue du Québec||1 (11) 500 555-0111|2003-02-03|Person|
18392|437|Ebony||Chandra|1966-10-14|S||Mrs.|ebony1@adventure-works.com|40000.0|Bachelors|Professional|Potsdamer Straße 539||1 (11) 500 555-0154|2001-10-31|Person|
18393|659|Tamara|B|Andersen|1966-06-17|M||Mrs.|tamara24@adventure-works.com|40000.0|Bachelors|Professional|5047 Northwood Dr.||1 (11) 500 555-0133|2004-06-10|Person|
18394|524|Sheena||Rai|1963-11-13|S||Mrs.|sheena16@adventure-works.com|30000.0|Partial College|Clerical|66, rue de Fontfroide||1 (11) 500 555-0114|2003-08-02|Person|
18395|480|Raquel||Torres|1962-11-05|S||Mrs.|raquel8@adventure-works.com|30000.0|Partial College|Clerical|Postenweg 3138||1 (11) 500 555-0123|2003-09-23|Person|
18396|529|Lydia||Rana|1934-04-08|S||Mrs.|lydia10@adventure-works.com|20000.0|Partial College|Clerical|182, avenue des Laurentides||1 (11) 500 555-0182|2004-06-07|Person|
18397|590|Arturo|S|Zeng|1934-06-01|M||Mr.|arturo24@adventure-works.com|30000.0|Bachelors|Skilled Manual|Kurfürstenstr 5054||1 (11) 500 555-0188|2003-11-07|Person|
18398|529|Walter|E|Ramos|1965-05-14|M||Mr.|walter10@adventure-works.com|30000.0|Partial College|Clerical|2408, rue Maillard||1 (11) 500 555-0143|2003-02-09|Person|
18399|496|Bruce|G|Suri|1965-07-20|S||Mr.|bruce0@adventure-works.com|40000.0|Bachelors|Professional|Hansaallee 5989||1 (11) 500 555-0179|2001-10-13|Person|
18400|649|Janet||Gomez|1965-02-03|S||Mrs.|janet6@adventure-works.com|40000.0|Bachelors|Professional|Unter Linden 942||1 (11) 500 555-0196|2001-10-11|Person|
18401|674|Marvin||Browning|1965-10-24|M||Mr.|marvin16@adventure-works.com|40000.0|Bachelors|Skilled Manual|Buergermeister-ulrich-str 098||1 (11) 500 555-0155|2001-11-06|Person|
18402|567|Jésus||Gomez|1965-11-01|M||Mr.|jésus2@adventure-works.com|40000.0|Bachelors|Skilled Manual|6288 Augustine Dr.||1 (11) 500 555-0114|2003-07-26|Person|
18403|543|Damien|K|Andersen|1964-04-21|S||Mr.|damien29@adventure-works.com|30000.0|Partial College|Clerical|2, rue de Maubeuge||1 (11) 500 555-0154|2004-04-03|Person|
18404|674|Erik|R|Romero|1964-07-05|M||Mr.|erik9@adventure-works.com|40000.0|Bachelors|Skilled Manual|Krönerweg 7677||1 (11) 500 555-0130|2001-11-24|Person|
